Index,TextRank ROUGE-2,TextRank ROUGE-3,LSA ROUGE-2,LSA ROUGE-3,Relevance ROUGE-2,Relevance ROUGE-3
248,0.45568659539648926,0.38190595271757866,0.4810754967205853,0.4156186212895366,0.4143059834004683,0.38055845770922825
249,0.4314125300235304,0.3556254368976154,0.44088393171464296,0.37251568166341015,0.4209671050439606,0.3587496189438811
250,0.3791766799632451,0.3018330076220588,0.384376694034034,0.3178718632089146,0.37351268052245906,0.31676562807377207
251,0.32262614746846274,0.27949800512611134,0.3698933916868407,0.32571224867483844,0.3427168500147058,0.30497415362873986
252,0.6110794846136126,0.5498504312846785,0.5923299610337851,0.5065651810305265,0.5010941852998172,0.4210964621642432
253,0.37361354075067027,0.327194225179124,0.3819186189388464,0.3480049944975303,0.36580759121023815,0.32407192998096435
254,0.3162647467739156,0.2877072194579013,0.3527509972236707,0.3081070220279679,0.3162647467739156,0.2877072194579013
255,0.41565617218554063,0.3158077980129918,0.3202920551873202,0.2430317059113159,0.3587014548555829,0.28102105964336377
256,0.3166114975042529,0.2553678967956137,0.2825529059326049,0.2504188754803006,0.2891407385976293,0.24886271053540412
257,0.5243038828754029,0.3852738069473439,0.5156539548087242,0.3908708782172544,0.516145678287136,0.4022678820467478
258,0.3287781995884068,0.26777368896364206,0.34411216103229086,0.2878698527394102,0.31815890835526783,0.25332165092581077
259,0.2837039880627064,0.25224095834568544,0.26276686468249194,0.23427303517407938,0.27558968797346883,0.23163379117439264
260,0.32978927939507996,0.27301855265493236,0.2919565442859388,0.23620940148728736,0.3350749357094483,0.276195469597209
261,0.3436953130189419,0.22643189464968644,0.38590126469895986,0.2817153640595217,0.34698702512057633,0.22646815009732094
262,0.40337372564417845,0.37303436703669324,0.40530742812290294,0.36024796732513625,0.3893590484555186,0.36278208419897956
263,0.3742468410385238,0.30629604360456975,0.3742468410385238,0.30629604360456975,0.34162582756632864,0.2764707976163358
264,0.25558611388663627,0.21956491005786175,0.3093589928400627,0.2712633992243054,0.2526516856995783,0.22158596323093221
265,0.3170522694154061,0.2769723656356471,0.3120769344888128,0.2799237212978008,0.28957364520464995,0.24719608647629468
266,0.3162129525429738,0.2683908122005166,0.33627112508717105,0.2787107960861842,0.2888645747122781,0.2509889673565258
267,0.320884278102404,0.2774727537774604,0.2463520056531115,0.20314615231173674,0.2605594352758698,0.2170629115947072
268,0.26088724720809936,0.21850096771566854,0.23965916457517247,0.19878884059998853,0.2484279647921536,0.20473888737836904
269,0.2731795558024727,0.23547163431463336,0.303108681524051,0.2501595270103687,0.31629969421812903,0.27443405349509153
270,0.3332639743119319,0.26998921346117677,0.3332639743119319,0.26998921346117677,0.29198881064033205,0.2439497532533728
271,0.28957025343950404,0.23459065330344864,0.44891381200520286,0.34725757733322515,0.25660205840275574,0.1915176202668539
272,0.3006495857479345,0.26907568591075104,0.35734124421831287,0.265574676040871,0.3199906683884941,0.27069240652448057
273,0.4013397106046201,0.35718439327365503,0.363955625650389,0.30667096526490395,0.3912259261360447,0.3268889954422207
274,0.44789960197633766,0.3806840511155598,0.47864088143702027,0.42241259270157944,0.43382493334327227,0.3628869435636067
275,0.3255606206846646,0.27176117051922133,0.3255606206846646,0.27176117051922133,0.3116039969712288,0.25470858045817163
276,0.37358476155063597,0.32841001605238845,0.37358476155063597,0.32841001605238845,0.37358476155063597,0.32841001605238845
277,0.42334475220649564,0.3603544275217652,0.39307321860989025,0.3332057552958335,0.43740259045051605,0.37571026269331204
278,0.44988309690228456,0.3792117586967545,0.4516112895402069,0.3769046840576217,0.4489181726226159,0.4042651020297438
279,0.32942251328482836,0.2705061409858916,0.4084903014463276,0.3710233227457971,0.32942251328482836,0.2705061409858916
280,0.44564148410159854,0.3886969869818407,0.40547534886437486,0.35775386048951857,0.3607255103873112,0.29795133497916915
281,0.2548328450462588,0.22084667590437923,0.27362468149135144,0.22576086242384458,0.24716513665777107,0.22037129969586558
282,0.4136918413472949,0.31257754611832705,0.3847201916226105,0.2883301270062143,0.4302330735044294,0.32891499647084016
283,0.27824635215896415,0.239561571060439,0.26288225437963897,0.22548126498510054,0.24727351489936067,0.21152861988091723
284,0.27771037117825714,0.234384665832665,0.2605104084874065,0.19676095558237847,0.2320627488275218,0.1932968864790246
285,0.31678832245950844,0.2702348773697887,0.3412406219834703,0.2797091357624277,0.31678832245950844,0.2702348773697887
286,0.2545096342778567,0.20262284484619048,0.22770403036854334,0.18668089553983375,0.22701972714268714,0.1797433966247382
287,0.42603174819658274,0.3834040387947298,0.5434142777979499,0.48528874971016533,0.44175232027639966,0.392202822969686
288,0.3239063943494406,0.2661270054188439,0.3004748712199211,0.23381505260631433,0.28513115753814816,0.2360920035667488
289,0.2823870513246308,0.21184538525833613,0.2658921544715163,0.213833386971128,0.23500391994228761,0.1957631852352462
290,0.37025322247410947,0.3174374485675574,0.3602956483789537,0.3194290682793868,0.3818513337519602,0.3471799035944592
291,0.27387008679504704,0.22524910903901157,0.3097476810336124,0.2619115204706154,0.31509289369494614,0.25198830744467676
292,0.30872942476312887,0.28006907196239145,0.3158956185237269,0.28632145618827687,0.2968973377782362,0.27152927461181336
293,0.3483392017957615,0.24786953293080483,0.3483392017957615,0.24786953293080483,0.3483392017957615,0.24786953293080483
294,0.28423509786331635,0.24336834931191528,0.2815844742380541,0.2365348216921454,0.25747230076614747,0.2176617841241392
295,0.3506617731527468,0.2913127906189185,0.3159469478423206,0.25204092491241853,0.29397546942634806,0.2373715963254439
296,0.2339106525356542,0.17621112895708407,0.20355801746795954,0.17474453380981664,0.1690297144625041,0.12812183877778516
297,0.17054796962585236,0.15295357310560412,0.18614985097108744,0.1660385421643312,0.20028007047361862,0.18167729873522614
298,0.25810586186096834,0.21637766262117375,0.24425871405044558,0.19832899778528357,0.2485335694781375,0.20549971403635106
299,0.33906320652846056,0.30323544483138226,0.38191440522581044,0.34661937816153227,0.33906320652846056,0.30323544483138226
